sample_id,split
5738_0001_047642,test
5738_0001_047650,test
5738_0001_047664,test
5738_0001_047672,test
5738_0001_047690,test
5738_0001_047697,test
5738_0001_047707,test
5738_0001_047913,test
5738_0001_048525,test
5738_0001_048528,test
5738_0001_048530,test
5738_0001_048571,test
5738_0001_048572,test
5738_0001_048586,test
5738_0001_048598,test
5738_0001_048603,test
5738_0001_048628,test
5738_0001_048683,test
5738_0001_048684,test
5738_0001_048705,test
5738_0001_048931,test
5738_0001_048934,test
5738_0001_048965,test
5738_0001_049314,test
5738_0001_049897,test
5738_0001_049947,test
5738_0001_049962,test
5738_0001_049980,test
5738_0001_049992,test
5738_0001_049993,test
5738_0001_049995,test
5738_0001_050003,test
5738_0001_050022,test
5738_0001_050025,test
5738_0001_050092,test
5738_0001_050111,test
5738_0001_050297,test
5738_0001_050311,test
5738_0001_050361,test
5738_0001_050379,test
5738_0001_050385,test
5738_0001_050786,test
5738_0001_050806,test
5738_0001_050859,test
5738_0001_050909,test
5738_0001_050964,test
5738_0001_050985,test
5738_0001_050992,test
5738_0001_050999,test
5738_0001_051004,test
5738_0001_051049,test
5738_0001_051050,test
5738_0001_051061,test
5738_0001_051114,test
5738_0001_051126,test
5738_0001_051139,test
5738_0001_051701,test
5738_0001_051866,test
5738_0001_052051,test
5738_0001_052084,test
5738_0001_052087,test
5738_0001_053024,test
5738_0001_053552,test
5738_0001_053685,test
5738_0001_053697,test
5738_0001_054043,test
5738_0001_054174,test
5738_0001_054414,test
5738_0001_054471,test
5738_0001_054534,test
5738_0001_054559,test
5738_0001_054971,test
5738_0001_055435,test
5738_0001_055477,test
5738_0001_055526,test
5738_0001_055768,test
5738_0001_056090,test
5738_0001_056091,test
5738_0001_056458,test
5738_0001_056490,test
5738_0001_056518,test
5738_0001_056549,test
5738_0001_056696,test
5738_0001_057819,test
5738_0001_058189,test
5738_0001_058265,test
5738_0001_058275,test
5738_0001_058315,test
5738_0001_058328,test
5738_0001_058565,test
5738_0001_058633,test
5738_0001_058770,test
5738_0001_058925,test
5738_0001_058936,test
5738_0001_058970,test
5738_0001_059115,test
5738_0001_059379,test
5738_0001_059703,test
5738_0001_059852,test
5738_0001_059891,test
5738_0001_059896,test
5738_0001_059898,test
5738_0001_059944,test
5738_0001_060187,test
5738_0001_060231,test
5738_0001_060373,test
5738_0001_060733,test
5738_0001_060909,test
5738_0001_060926,test
5738_0001_060983,test
5738_0001_061081,test
5738_0001_061175,test
5738_0001_062221,test
5738_0001_062441,test
5738_0001_062549,test
5738_0001_062815,test
5738_0001_062816,test
5738_0001_063346,test
5738_0001_063350,test
5738_0001_063360,test
5738_0001_063388,test
5738_0001_063459,test
5738_0001_063477,test
5738_0001_063484,test
5738_0001_063656,test
5738_0001_063705,test
5738_0001_063715,test
5738_0001_064245,test
5738_0001_064291,test
5738_0001_064462,test
5738_0001_064491,test
5738_0001_065373,test
5738_0001_065378,test
5738_0001_065414,test
5738_0001_065476,test
5738_0001_065506,test
5738_0001_065529,test
5738_0001_065551,test
5738_0001_066431,test
5738_0001_066541,test
5738_0001_066691,test
5738_0001_067394,test
5738_0001_067397,test
5738_0001_067685,test
5738_0001_067802,test
5738_0001_067820,test
5738_0001_067827,test
5738_0001_067833,test
5738_0001_067839,test
5738_0001_067840,test
5738_0001_067842,test
5738_0001_067856,test
5738_0001_067864,test
5738_0001_067889,test
5738_0001_067929,test
5738_0001_067930,test
5738_0001_067933,test
5738_0001_067940,test
5738_0001_067943,test
5738_0001_067960,test
5738_0001_067987,test
5738_0001_068005,test
5738_0001_068082,test
5738_0001_068261,test
5738_0001_068664,test
5738_0001_068715,test
5738_0001_068822,test
5738_0001_068831,test
5738_0001_068843,test
5738_0001_068852,test
5738_0001_068866,test
5738_0001_068882,test
5738_0001_068897,test
5738_0001_068900,test
5738_0001_068903,test
5738_0001_068922,test
5738_0001_068924,test
5738_0001_068928,test
5738_0001_068931,test
5738_0001_068934,test
5738_0001_068943,test
5738_0001_068966,test
5738_0001_068976,test
5738_0001_068990,test
5738_0001_069137,test
5738_0001_069374,test
5738_0001_069716,test
5738_0001_069779,test
5738_0001_069837,test
5738_0001_069838,test
5738_0001_069885,test
5738_0001_069912,test
5738_0001_069928,test
5738_0001_069958,test
5738_0001_069986,test
5738_0001_069987,test
5738_0001_069992,test
5738_0001_070004,test
5738_0001_070005,test
5738_0001_070032,test
5738_0001_070153,test
5738_0001_070716,test
5738_0001_070863,test
5738_0001_070873,test
5738_0001_070923,test
5738_0001_071005,test
5738_0001_071174,test
5738_0001_071203,test
5738_0001_071264,test
5738_0001_071361,test
5738_0001_071620,test
5738_0001_071656,test
5738_0001_071744,test
5738_0001_072009,test
5738_0001_072141,test
5738_0001_072308,test
5738_0001_072317,test
5738_0001_072334,test
5738_0001_072335,test
5738_0001_072348,test
5738_0001_072352,test
5738_0001_072440,test
5738_0001_073207,test
5738_0001_073280,test
5738_0001_073285,test
5738_0001_073303,test
5738_0001_073310,test
5738_0001_073311,test
5738_0001_073312,test
5738_0001_073324,test
5738_0001_073338,test
5738_0001_073378,test
5738_0001_073396,test
5738_0001_073453,test
5738_0001_073456,test
5738_0001_073481,test
5738_0001_074167,test
5738_0001_074282,test
5738_0001_074338,test
5738_0001_074365,test
5738_0001_074388,test
5738_0001_074486,test
5738_0001_074695,test
5738_0001_075170,test
5738_0001_075943,test
5738_0001_076257,test
5738_0001_076756,test
5738_0001_076767,test
5738_0001_076836,test
5738_0001_076855,test
5738_0001_076873,test
5738_0001_076887,test
5738_0001_076919,test
5738_0001_077110,test
5738_0001_077621,test
5738_0001_077854,test
5738_0001_077857,test
5738_0001_077874,test
5738_0001_077888,test
5738_0001_078171,test
5738_0001_078644,test
5738_0001_080169,test
5738_0001_080769,test
5738_0001_080960,test
5738_0001_081243,test
5738_0001_081257,test
5738_0001_081263,test
5738_0001_081314,test
5738_0001_081624,test
5738_0001_082021,test
5738_0001_082226,test
5738_0001_082259,test
5738_0001_082276,test
5738_0001_082302,test
5738_0001_082339,test
5738_0001_082354,test
5738_0001_082357,test
5738_0001_082361,test
5738_0001_082374,test
5738_0001_082393,test
5738_0001_082815,test
5738_0001_083346,test
5738_0001_083429,test
5738_0001_084027,test
5738_0001_084143,test
5738_0001_084248,test
5738_0001_084363,test
5738_0001_084364,test
5738_0001_084416,test
5738_0001_084923,test
5738_0001_085150,test
5738_0001_085182,test
5738_0001_085221,test
5738_0001_085641,test
5738_0001_085688,test
5738_0001_085739,test
5738_0001_085836,test
5738_0001_085945,test
5738_0001_086287,test
5738_0001_086296,test
5738_0001_086681,test
5738_0001_086697,test
5738_0001_086701,test
5738_0001_086708,test
5738_0001_086770,test
5738_0001_086773,test
5738_0001_086787,test
5738_0001_086795,test
5738_0001_086802,test
5738_0001_086806,test
5738_0001_086840,test
5738_0001_086861,test
5738_0001_086873,test
5738_0001_086876,test
5738_0001_086886,test
5738_0001_086989,test
5738_0001_087020,test
5738_0001_087033,test
5738_0001_087065,test
5738_0001_087074,test
5738_0001_087109,test
5738_0001_087666,test
5738_0001_087702,test
5738_0001_087717,test
5738_0001_087742,test
5738_0001_087771,test
5738_0001_087776,test
5738_0001_087791,test
5738_0001_087809,test
5738_0001_087834,test
5738_0001_087840,test
5738_0001_088021,test
5738_0001_088207,test
5738_0001_088629,test
5738_0001_088646,test
5738_0001_088810,test
5738_0001_088826,test
5738_0001_088840,test
5738_0001_088907,test
5738_0001_089203,test
5738_0001_089226,test
5738_0001_089242,test
5738_0001_089406,test
5738_0001_089942,test
5738_0001_090027,test
5738_0001_090142,test
5738_0001_090159,test
5738_0001_090171,test
5738_0001_090175,test
5738_0001_090184,test
5738_0001_090186,test
5738_0001_090188,test
5738_0001_090190,test
5738_0001_090191,test
5738_0001_090205,test
5738_0001_090223,test
5738_0001_090229,test
5738_0001_090238,test
5738_0001_090244,test
5738_0001_090268,test
5738_0001_090304,test
5738_0001_090354,test
5738_0001_090950,test
5738_0001_091054,test
5738_0001_091100,test
5738_0001_091167,test
5738_0001_091175,test
5738_0001_091182,test
5738_0001_091198,test
5738_0001_091218,test
5738_0001_091239,test
5738_0001_091241,test
5738_0001_091251,test
5738_0001_091284,test
5738_0001_091290,test
5738_0001_091299,test
5738_0001_091301,test
5738_0001_091303,test
5738_0001_091307,test
5738_0001_091320,test
5738_0001_091334,test
5738_0001_091335,test
5738_0001_091382,test
5738_0001_091387,test
5738_0001_091403,test
5738_0001_091406,test
5738_0001_091453,test
5738_0001_091469,test
5738_0001_091498,test
5738_0001_091660,test
5738_0001_091680,test
5738_0001_091709,test
5738_0001_091780,test
5738_0001_091823,test
5738_0001_091970,test
5738_0001_092117,test
5738_0001_092181,test
5738_0001_092203,test
5738_0001_092212,test
5738_0001_092216,test
5738_0001_092263,test
5738_0001_093154,test
5738_0001_093203,test
5738_0001_093212,test
5738_0001_093215,test
5738_0001_093293,test
5738_0001_093298,test
5738_0001_093302,test
5738_0001_093305,test
5738_0001_093314,test
5738_0001_093318,test
5738_0001_093319,test
5738_0001_093343,test
5738_0001_093591,test
5738_0001_093639,test
5738_0001_093770,test
5738_0001_093783,test
5738_0001_093837,test
5738_0001_093904,test
5738_0001_093930,test
5738_0001_094342,test
5738_0001_094410,test
5738_0001_094502,test
5738_0001_094602,test
5738_0001_094629,test
5738_0001_094635,test
5738_0001_094640,test
5738_0001_094670,test
5738_0001_094723,test
5738_0001_094749,test
5738_0001_094786,test
5738_0001_095628,test
5738_0001_095641,test
5738_0001_095642,test
5738_0001_095652,test
5738_0001_095653,test
5738_0001_095664,test
5738_0001_095685,test
5738_0001_095715,test
5738_0001_095726,test
5738_0001_095732,test
5738_0001_095734,test
5738_0001_095754,test
5738_0001_095891,test
5738_0001_095927,test
5738_0001_095991,test
5738_0001_096394,test
5738_0001_096654,test
5738_0001_096943,test
5738_0001_097142,test
5738_0001_097694,test
5738_0001_097729,test
5738_0001_097787,test
5738_0001_098312,test
5738_0001_098317,test
5738_0001_098622,test
5738_0001_099008,test
5738_0001_099166,test
5738_0001_099350,test
5738_0001_099728,test
5738_0001_100096,test
5738_0001_100107,test
5738_0001_100120,test
5738_0001_100125,test
5738_0001_100132,test
5738_0001_100232,test
5738_0001_100235,test
5738_0001_100241,test
5738_0001_100257,test
5738_0001_100262,test
5738_0001_100276,test
5738_0001_100300,test
5738_0001_100327,test
5738_0001_100328,test
5738_0001_100343,test
5738_0001_101193,test
5738_0001_101291,test
5738_0001_101578,test
5738_0001_101599,test
5738_0001_101705,test
5738_0001_101751,test
5738_0001_102122,test
5738_0001_102151,test
5738_0001_102181,test
5738_0001_102280,test
5738_0001_102502,test
5738_0001_102730,test
5738_0001_102794,test
5738_0001_103198,test
5738_0001_103244,test
5738_0001_103396,test
5738_0001_103566,test
5738_0001_103573,test
5738_0001_103793,test
5738_0001_104072,test
5738_0001_104486,test
5738_0001_104515,test
5738_0001_104551,test
5738_0001_104564,test
5738_0001_104594,test
5738_0001_104595,test
5738_0001_104616,test
5738_0001_104623,test
5738_0001_104628,test
5738_0001_104634,test
5738_0001_104644,test
5738_0001_104672,test
5738_0001_104704,test
5738_0001_104812,test
5738_0001_104853,test
5738_0001_104911,test
5738_0001_105151,test
5738_0001_105192,test
5738_0001_105444,test
5738_0001_105529,test
5738_0001_105585,test
5738_0001_105596,test
5738_0001_105655,test
5738_0001_105668,test
5738_0001_105693,test
5738_0001_105719,test
5738_0001_105758,test
5738_0001_105954,test
5738_0001_106225,test
5738_0001_106291,test
5738_0001_106588,test
5738_0001_106629,test
5738_0001_106673,test
5738_0001_106689,test
5738_0001_106755,test
5738_0001_106811,test
5738_0001_107883,test
5738_0001_108067,test
5738_0001_108093,test
5738_0001_108139,test
5738_0001_108302,test
5738_0001_108378,test
5738_0001_108831,test
5738_0001_108939,test
5738_0001_109014,test
5738_0001_109027,test
5738_0001_109038,test
5738_0001_109090,test
5738_0001_109150,test
5738_0001_109159,test
5738_0001_109184,test
5738_0001_109189,test
5738_0001_109192,test
5738_0001_109198,test
5738_0001_109291,test
5738_0001_109769,test
5738_0001_110059,test
5738_0001_110134,test
5738_0001_110150,test
5738_0001_110151,test
5738_0001_110196,test
5738_0001_110361,test
5738_0001_110396,test
5738_0001_111244,test
5738_0001_111561,test
5738_0001_111665,test
5738_0001_111781,test
5738_0001_111876,test
5738_0001_111886,test
5738_0001_111908,test
5738_0001_111921,test
5738_0001_111937,test
5738_0001_112161,test
5738_0001_112497,test
5738_0001_112500,test
5738_0001_112529,test
5738_0001_112577,test
5738_0001_112626,test
5738_0001_112644,test
5738_0001_112918,test
5738_0001_113403,test
5738_0001_113477,test
5738_0001_113566,test
5738_0001_113667,test
5738_0001_113671,test
5738_0001_113675,test
5738_0001_113958,test
5738_0001_114150,test
5738_0001_114466,test
5738_0001_114502,test
5738_0001_114505,test
5738_0001_114513,test
5738_0001_114544,test
5738_0001_114555,test
5738_0001_114602,test
5738_0001_114603,test
5738_0001_114611,test
5738_0001_114659,test
5738_0001_116246,test
5738_0001_116274,test
5738_0001_116980,test
5738_0001_116989,test
5738_0001_116995,test
5738_0001_117073,test
5738_0001_117075,test
5738_0001_117583,test
5738_0001_117768,test
5738_0001_117871,test
5738_0001_117880,test
5738_0001_117969,test
5738_0001_117983,test
5738_0001_118021,test
5738_0001_118025,test
5738_0001_118036,test
5738_0001_118066,test
5738_0001_118068,test
5738_0001_118083,test
5738_0001_118099,test
5738_0001_118126,test
5738_0001_118134,test
5738_0001_118177,test
5738_0001_118212,test
5738_0001_118310,test
5738_0001_118344,test
5738_0001_118366,test
5738_0001_118620,test
5738_0001_118661,test
5738_0001_118969,test
5738_0001_119011,test
5738_0001_119066,test
5738_0001_119077,test
5738_0001_119120,test
5738_0001_120071,test
5738_0001_120113,test
5738_0001_120402,test
5738_0001_120426,test
5738_0001_120460,test
5738_0001_120473,test
9996_0001_001338,val
9996_0001_001777,val
9996_0001_003323,train
9996_0001_007195,val
9996_0001_009802,train
9996_0001_011560,train
9996_0001_027982,train
9996_0001_048981,val
9996_0001_056812,train
9996_0001_059015,train
9996_0001_072567,train
9996_0001_082592,train
9996_0001_083746,train
9996_0001_084875,train
9996_0001_088959,train
9996_0001_096645,train
9996_0001_098786,train
9996_0001_099748,train
9996_0001_102089,train
9996_0001_106968,train
9996_0001_108045,train
9996_0001_116405,train
9996_0001_117696,train
9996_0001_006226,val
9996_0001_010752,val
9996_0001_015935,train
9996_0001_016633,train
9996_0001_024359,train
9996_0001_026849,train
9996_0001_060772,train
9996_0001_061553,train
9996_0001_069993,train
9996_0001_073306,train
9996_0001_079930,train
9996_0001_080433,train
9996_0001_089097,train
9996_0001_092709,train
9996_0001_096687,train
9996_0001_104865,train
9996_0001_105046,train
9996_0001_106579,train
9996_0001_114295,train
9996_0001_007533,train
9996_0001_012961,train
9996_0001_013407,train
9996_0001_013729,train
9996_0001_051190,train
9996_0001_052783,train
9996_0001_058063,train
9996_0001_064467,train
9996_0001_075959,train
9996_0001_081736,train
9996_0001_086023,train
9996_0001_090083,train
9996_0001_091239,train
9996_0001_094055,train
9996_0001_094260,train
9996_0001_101501,train
9996_0001_102094,train
9996_0001_103754,train
9996_0001_106155,train
9996_0001_107395,train
9996_0001_109918,train
9996_0001_110214,train
9996_0001_113503,train
9996_0001_004921,val
9996_0001_007372,val
9996_0001_009025,val
9996_0001_009297,val
9996_0001_024151,train
9996_0001_031660,train
9996_0001_040641,train
9996_0001_047724,val
9996_0001_048919,val
9996_0001_053117,train
9996_0001_059637,train
9996_0001_068680,train
9996_0001_077164,train
9996_0001_082818,train
9996_0001_084444,train
9996_0001_098620,train
9996_0001_101083,train
9996_0001_108804,train
9996_0001_108926,train
9996_0001_000423,val
9996_0001_000789,train
9996_0001_002731,val
9996_0001_006725,train
9996_0001_007018,val
9996_0001_010672,val
9996_0001_015974,train
9996_0001_047619,val
9996_0001_050500,train
9996_0001_061245,train
9996_0001_063726,train
9996_0001_070492,train
9996_0001_079755,train
9996_0001_091221,train
9996_0001_092287,train
9996_0001_093402,train
9996_0001_102140,train
9996_0001_107218,train
9996_0001_107624,train
9996_0001_117757,train
9996_0001_003287,train
9996_0001_005477,train
9996_0001_008183,train
9996_0001_009836,train
9996_0001_013991,train
9996_0001_021788,train
9996_0001_040744,train
9996_0001_048665,train
9996_0001_053333,train
9996_0001_060907,train
9996_0001_064252,train
9996_0001_068857,train
9996_0001_074547,train
9996_0001_083490,train
9996_0001_085254,train
9996_0001_086579,train
9996_0001_088876,train
9996_0001_100954,train
9996_0001_102869,train
9996_0001_106907,train
9996_0001_109748,train
9996_0001_112981,train
9996_0001_118647,train
9996_0001_002197,val
9996_0001_006680,train
9996_0001_008967,train
9996_0001_015650,train
9996_0001_027233,train
9996_0001_045616,train
9996_0001_060897,train
9996_0001_070534,train
9996_0001_074890,train
9996_0001_076728,train
